,cycle,time_charge,time_discharge,Discharge voltage_measured,Discharge current_measured,Charging Voltage,Charging Current,Power Out,Power In,Temp Discharge,Temp Charge,Output Energy,Input Energy,cap_ratio,imp_ratio
365,106,10193.25,2855.093,3.474323386836718,-1.8651346138816316,4.170530612676782,0.5490657293897755,6.501831392851948,2.2582966757812946,38.899929565427804,23.956291356587016,18575.871413763627,21931.224829107603,[0.77451634],[1.33252984]
366,107,10733.703,2855.625,3.473730545333044,-1.8585159864186664,4.172971180189328,0.5190213642521986,6.477237133967778,2.136560002113861,38.56419451643534,23.67123185200511,18504.683042786528,21906.042722424587,[0.77167694],[1.36018011]
367,108,10647.812,2855.594,3.47481272321405,-1.8588972649148494,4.17313652982109,0.5212247354397452,6.481372898909965,2.1459970584008037,38.88510089031303,23.9129971126802,18515.386546071306,21781.406419508807,[0.77181569],[1.34085196]
368,109,10621.235,2847.437,3.4760964268413868,-1.858196967233422,4.1727453258943195,0.5227837242747642,6.48059556907695,2.151760501012265,38.68477725406635,24.10487440068277,18460.024694864485,21731.53463531064,[0.76926366],[1.37307603]
369,110,9969.577999999994,2847.36,3.4686822529487804,-1.858120005625409,4.171047565221994,0.5558830233937492,6.4676549206885525,2.2871806819497356,38.82397676785573,23.858294963281605,18423.562336203606,21713.352191955197,[0.76923226],[1.36677209]
370,111,10501.094,2837.328,3.4661964701943586,-1.8577209868352325,4.1731997912013625,0.5270829202942393,6.4608883485748345,2.170188504547202,38.62125761006857,23.53682959209043,18340.016352778963,21581.62158029207,[0.76637317],[1.36818032]
371,112,10570.735,2837.281,3.4681834238959355,-1.8512458354075156,4.174045930624692,0.5218736168128799,6.441289640682285,2.1495630649132904,38.28848306767332,23.364795176011256,18284.87022316667,21630.079425167107,[0.76364339],[1.3665421]
372,113,10804.765,2838.515,3.4678606629897417,-1.851453197243203,4.174892211293502,0.5078516215351659,6.442538115019511,2.092612823049896,38.601926590284194,23.680821864585557,18292.846724211875,21610.040474927075,[0.76394634],[1.37163285]
373,114,10037.5,2828.328,3.4662499547181254,-1.8574211435317913,4.17237915851229,0.5483523895533342,6.460393446114068,2.2575372615335922,38.91708729225467,23.801607885540346,18278.387695865218,21443.765211411388,[0.76366938],[1.3450768]
374,115,10555.125,2838.265,3.462469269360203,-1.8578239286691838,4.17377410835894,0.5191813677586598,6.455304006493612,2.138987572384698,38.60275927667868,23.799533230427954,18328.936985606048,21431.97231082468,[0.76662721],[1.34287038]
375,116,10790.062999999995,2846.39,3.4723137993738318,-1.8647784241320735,4.172389485409025,0.518637364101114,6.4985499571327265,2.134177050111734,39.008909085709405,23.98940219184286,18508.85124451385,21868.977735936656,[0.77194761],[1.32710565]
376,117,10574.641,2837.969,3.474362108592906,-1.857895846533581,4.1724396155504,0.5253361030002094,6.476715602413521,2.161968279776694,38.47185485491483,23.848209531674623,18389.508523260603,21709.16934053868,[0.76943479],[1.32664773]
377,118,10074.109,2838.156,3.472282321238875,-1.8511947629213026,4.171666582599621,0.5482928652501681,6.449545419450282,2.256379322260112,38.266597114960746,23.697325643460104,18310.88905016243,21583.631263652464,[0.76659161],[1.34160507]
378,119,10423.047,2829.843,3.4701761898320465,-1.8509042611451934,4.173308388953148,0.5270265711463858,6.444239666494198,2.1702325521811816,38.22552895456058,23.600952219460314,18238.104610050854,21495.27309403109,[0.76118979],[1.35302269]
379,120,10534.046,2829.625,3.4635011119445216,-1.850858274670625,4.17400302326558,0.5195386971891814,6.433283123701231,2.1401766310675,38.52403525184593,23.56599077077199,18210.34422231564,21491.3422131426,[0.76128415],[1.34388898]
380,121,10266.812000000005,2819.437,3.467453100453347,-1.85041829403651,4.173398722303294,0.5339761745910121,6.4375561717320595,2.198971683776675,38.30778266216837,23.600648802074023,18156.594184119367,21393.23532098205,[0.7583321],[1.33211378]
381,122,10568.109,2819.579,3.4675864728547867,-1.8436892876926967,4.174690833435655,0.5157693405738872,6.413691263035827,2.1249642868947225,38.025072379907236,23.562832061523142,18086.597509209383,21397.142888183378,[0.75824251],[1.38265857]
382,123,10798.344,2810.672,3.462182535852443,-1.8498733070449767,4.175753535378941,0.5025952440743213,6.426440089419118,2.071719382772029,38.45464995393951,23.49527244125119,18068.32483779927,21314.837223550276,[0.7556774],[1.36984795]
383,124,10279.047,2811.485,3.465962999117942,-1.8432877207292035,4.174336283462644,0.5288550946247547,6.409389093843689,2.1789145849524005,38.13993788498295,23.586105335262005,18023.753218013055,21157.13629292796,[0.75305292],[1.35704194]
384,125,10299.39,2802.422,3.460172751487443,-1.8494580225090986,4.174502743330166,0.5256499143017745,6.421522335734534,2.1663045505899374,38.58434872769194,23.623252021176764,17999.819754475404,21302.47426769874,[0.75318632],[1.35230833]
385,126,10543.077999999994,2801.625,3.464226115253962,-1.8426221358637014,4.175313076336048,0.5138542905268668,6.403885643214194,2.118029760467862,38.226244609121096,23.640223109640104,17945.45652404077,21353.17427518866,[0.75013546],[1.36635597]
386,127,10430.109,2802.031,3.45879919339081,-1.8427098003104352,4.175376272483679,0.5175996258024366,6.395302053196992,2.133592860974282,38.36740104307097,23.592698610472727,17922.732249779696,21158.44864970537,[0.75021776],[1.34035855]
387,128,10154.094,2793.39,3.462080549971084,-1.842239518040086,4.174846886014509,0.5309148992955575,6.398254069616953,2.188039445520822,38.206598215702336,23.57949396628744,17875.035190216204,21265.770775060802,[0.74765311],[1.36056319]
388,129,10316.906,2793.39,3.4578782949034514,-1.8422528434879828,4.175435464201448,0.5213157566666429,6.39194898347837,2.1491861466710054,38.440070651995164,23.629775655505615,17858.78282817822,21100.820288058214,[0.74774053],[1.36280122]
389,130,10571.39,2792.485,3.4615909371448925,-1.8356063485512322,4.176132306765158,0.5081558344285675,6.3741718736747695,2.095554221020486,38.113094324247385,23.661727464384782,17800.937862259285,21060.30690717397,[0.74461385],[1.37074598]
390,1,10748.938,6284.063,3.3887362465772406,-1.0611648962692266,4.143608850163766,0.6521380945348275,3.5345625040451094,2.6583542953448704,28.252885821643556,26.979658496866893,21872.016670438665,27124.589510837977,[1.],[1.]
391,2,10603.313,6198.75,3.3798916216903323,-1.0606190479243276,4.144385878984536,0.6442094570596326,3.5292478368476634,2.6287968521620066,27.29045975221901,26.708870060336437,21568.0669433075,26698.89443775025,[0.98604835],[0.98715312]
392,1,10748.938,6284.063,3.3483889742885813,-0.9978722285468205,4.140416900691979,0.6429429175847997,3.292743529212514,2.624538742107248,28.18794106816107,26.8856695555093,20360.69124710336,26672.304931125138,[1.],[1.]
393,2,10603.313,6198.75,3.36795982027173,-1.0617463659440554,4.1416012724516245,0.6385687870517776,3.522935468453323,2.6090026038475553,27.295885607972735,26.617441546043363,21529.491009305973,26501.213522256658,[1.05165173],[0.99778762]
394,1,10748.938,6284.063,3.37740918420803,-1.06198890742472,4.16424499342297,0.6494088184527821,3.360728219794567,2.671930155132162,28.180091889065668,26.72702882091204,20803.00308726571,27304.45789680845,[1.],[1.]
395,2,10603.313,6198.75,3.363379171240618,-1.069414069759134,4.165231473151539,0.647245419803446,3.3576119626611414,2.665223628998067,27.237527251040465,26.450900031705398,20528.09261415491,27089.41927130373,[0.99327797],[1.01360712]
396,1,10748.938,6284.063,3.6751321799254963,-0.9970360820430222,4.133161897712893,0.6225624711433682,3.558594898747711,2.5305382766570186,32.493220284861735,26.89460759575387,22399.13799963416,25703.53957043882,[1.],[1.]
397,2,10603.313,6198.75,3.6745340462562814,-0.9969394063653579,4.135159510583617,0.6147242819126414,3.5569291932980103,2.501855463139121,31.533274862680475,26.626332233135248,22089.6422599588,25290.577620708395,[0.98641769],[0.99890255]
398,1,10781.344,3225.219,3.3335163148815443,-2.0080249800156116,4.1717709266438066,0.5928554963314249,6.253838653124344,2.4527236849661977,30.141458570417086,24.916194155384286,19991.342456798797,25306.140794932835,[1.],[1.]
399,2,10767.687,3173.766,3.3669463001908215,-1.9555756816689571,4.173851080332673,0.570492130449886,6.07230264567753,2.364925835709768,29.38893076967736,23.900301757920335,19134.07880300604,24704.15662204458,[0.96109947],[0.97818232]
400,3,10754.719,3161.89,3.329913840594753,-1.9594221438970352,4.17854863959307,0.5468634189646132,6.006426757928134,2.274840511101476,29.497765337540866,24.02749390121537,18879.21113205272,23741.953731635123,[0.94908147],[1.04431435]
401,4,10810.109,3032.328,3.3400320803856958,-1.8025216435721623,4.192612591208406,0.5010104325250005,5.309922602224103,2.106844279885595,29.197523352420514,23.8481324697819,16069.572536103347,22185.516774363543,[0.82942276],[1.12569411]
402,5,10812.327999999994,3023.859,3.342644131880223,-1.5682103572030803,4.190505068544173,0.4932412596413661,4.5976611574448505,2.0726698351918094,29.912072513742203,23.90072440063375,13870.23128555212,22005.45616512406,[0.70266189],[1.1433902]
403,6,10814.5,2978.89,3.3707194031916505,-1.786679633285192,4.1882746478780195,0.49140664269275863,5.369910064701707,2.0630124889729857,29.710592195961794,23.67883013233795,15964.658677801639,21952.436292021106,[0.81548336],[1.13220394]
404,1,10781.344,3225.219,3.327594909243545,-1.9422323790824179,4.172408256956741,0.5399652208389273,5.986290288319829,2.242652716331004,30.280062192747483,24.669053359838006,19131.54403400413,23118.287484464327,[1.],[1.]
405,2,10767.687,3173.766,3.392200242248716,-1.853554274466123,4.173673274835373,0.5222125978919968,5.70715560595125,2.173310465608077,29.466781063873714,23.8343812739226,17977.012323288636,22527.895146528477,[0.94082534],[0.99696495]
406,3,10754.719,3161.89,3.358077428793582,-1.8824146171130411,4.175264471064524,0.5117366143551784,5.746970424004625,2.1342977141361623,29.60605167109755,23.949970758332444,18057.753712114696,22165.275683085256,[0.94975799],[1.02261742]
407,4,10810.109,3032.328,3.3795305779550784,-1.7833514969895121,4.179186771808443,0.4832813621833382,5.3799366685502,2.0247232984998065,29.373554744694577,23.851688021070824,16281.210391657261,21301.37290181376,[0.84918789],[1.03235208]
408,5,10812.327999999994,3023.859,3.3581270184036267,-1.8482512574133547,4.180259220609085,0.4740117918700729,5.594884878604786,1.9889698818864576,30.71581479213607,23.895133288912977,16891.77736413734,21000.468118980705,[0.89148389],[1.03795769]
409,6,10814.5,2978.89,3.3749959210790235,-1.7884175858149545,4.178698784031019,0.4788348787233816,5.38288505748247,2.011876268659917,29.981723552493037,23.58215509911484,16003.092838314418,21241.232281351775,[0.83468833],[1.04432335]
410,1,10781.344,3225.219,3.476093760887936,-1.9858147027956161,4.151428426854888,0.6046221263150614,6.893746529257174,2.4833606140759867,37.567536442806386,25.168373747928033,22305.434218164155,25760.770186044756,[1.],[1.]
411,2,10767.687,3173.766,3.479352276812297,-1.9808915610510256,4.151726139429235,0.5960326693844984,6.882102045559403,2.449007954434127,36.94206153848139,23.913703220783237,21927.378986107247,25677.21000484942,[0.98204822],[0.98114955]
412,3,10754.719,3161.89,3.4757008802735125,-1.9810177631821886,4.152382946412574,0.5882917275009206,6.874511412660963,2.419078185980966,36.87349915480071,23.969698642884108,21833.585285991107,25372.645433969785,[0.97882088],[0.99130287]
413,4,10810.109,3032.328,3.459039144301172,-1.9761775564887956,4.158754626980852,0.5561745086273753,6.821294351870999,2.2973311588013687,37.12943835440999,23.90888770398949,20822.299346415748,24342.975356588395,[0.93784819],[0.99569888]
414,5,10812.327999999994,3023.859,3.4669760884346084,-1.9763325577592545,4.161284154350631,0.5434573396147832,6.8380591844383884,2.2488337273125714,38.10660025318067,23.90639042212972,20811.144769394465,23856.24528466418,[0.93516008],[0.99492651]
415,6,10814.5,2978.89,3.457628617948717,-1.9748720835625424,4.159562776353129,0.5465004468814938,6.813534884599494,2.2602482787396134,37.65954002816357,23.6346073475729,20436.345011653255,23954.523011060515,[0.92085657],[0.99828811]
416,1,9396.0,6430.172,3.6257089708628913,-1.003966417823918,4.139772350699855,0.7201413705210428,3.6383022680015764,2.942937226534143,49.13286646187558,45.48601298624224,23431.54730101769,26401.604287041057,[1.],[1.]
417,2,9817.796,3162.047,3.438902336521698,-1.9983969707429436,4.143946696722796,0.6824464579477936,6.861641953349322,2.793774445991045,54.29651879284472,45.498079915163466,21783.46708756315,26462.468480918833,[0.97530138],[0.96684099]
418,3,9479.703,1485.047,3.045560216794941,-3.967012008013358,4.147945983925132,0.6891114809423033,12.0112670874899,2.8289364546155378,68.86453368039713,45.371764043885456,17994.61033837183,25790.553755866564,[0.85862675],[1.01848129]
419,1,9396.0,6430.172,3.6561026070574303,-0.9916397787720747,4.139486258522959,0.7105380157800859,3.6253442920995873,2.8925989894722117,48.25110915696396,45.262770496388804,23347.624173732504,26007.613478485022,[1.],[1.]
420,2,9817.796,3162.047,3.470841442961558,-1.8974424970293302,4.14955520933764,0.6614643976464166,6.6038901629440865,2.7029337040480597,51.91062835594315,45.25769804205834,20946.269957690834,25700.831122823573,[0.93867543],[0.96932956]
421,3,9479.703,1485.047,3.2199500199575737,-3.2987153931778757,4.162643227430377,0.6421200706765877,10.3121736032046,2.6412268516158663,58.18636292260751,45.21022600991267,15410.190974809344,24114.720513607863,[0.75068252],[0.9815044]
422,1,9396.0,6430.172,3.6293619079133146,-0.9652916551188273,4.129247733865171,0.693482158487743,3.5224765384244576,2.8229368168525637,46.92782345066994,45.25581121829688,22674.26739299256,25150.51408617718,[1.],[1.]
423,2,9817.796,3162.047,3.4599911073457092,-1.8959184882594962,4.13433503388366,0.6528020753094442,6.572949340951479,2.662583558067939,50.28535122650336,45.244165589868,20847.578227211023,25231.868051064463,[0.96665149],[0.9954383]
424,3,9479.703,1485.047,3.748297352192433,-1.0458841072377019,4.143785705524699,0.6477174084236114,3.3524263966138546,2.6553201017283974,46.154897661309825,45.19028713742938,4978.287253839224,24158.582532041357,[0.24694719],[1.1156016]
425,1,10132.125,1050.406,4.044423526176633,-0.22708609506318309,4.196138644010677,0.02060261569741059,0.6430670362208929,0.10096099625967041,7.3365776903568305,4.5821871865314945,674.5084553702216,867.3751193891223,[1.],[1.]
426,2,3752.781,5608.781,3.3112454225976404,-0.8543609566361369,4.203997400747576,0.05225962053359097,2.8142069523172974,0.22491410732136882,7.648698402159909,6.351523710841494,15784.265338346688,779.8317031384348,[26.21546855],[0.9951125]
427,1,10803.204,3054.859,3.5037983873679273,-1.9987909313311893,4.151015422669242,0.581615265609439,6.994089547947798,2.375737780568691,35.615582499620196,21.884607550247697,21438.013219227938,24579.13756369001,[1.],[1.]
428,2,10803.094,1055.25,2.7052764231784745,-3.938418442736193,4.159307620192719,0.5469555398994677,10.52398484930213,2.244049740928568,36.72206698388164,22.421221556035984,11252.82119101754,23477.762913448616,[0.04205161],[1.20160398]
429,3,10132.125,1050.406,2.61576064502318,-3.936202619996638,4.197930900574765,0.21642294070964657,10.156320913995065,0.9084546685583471,39.232277854223355,3.9389043105737067,10816.619920966441,9336.883012403723,[0.05146293],[1.13525801]
430,4,3752.781,5608.781,3.3758331710381175,-0.9606132638664062,4.198811286723735,0.09745062109112408,3.254107378721327,0.410284525657428,10.370473540429055,5.917638346687681,18271.658472310162,1502.1900471601898,[0.85513374],[1.24368669]
431,1,10803.204,3054.859,3.493143385168616,-1.892947266536292,4.167029113187652,0.5578453251652052,6.624366749611045,2.2851772772816887,35.75600902504135,22.08313646761863,20278.54143318922,23552.420898330365,[1.],[1.]
432,2,10803.094,1055.25,4.0571590296335796,-0.26538241903639775,4.17686943626243,0.5103393451805462,0.7879738469405853,2.100895531784918,5.803598941161503,22.2112706030213,829.0562888907925,21933.25640030976,[0.03575786],[1.41677909]
433,3,10132.125,1050.406,4.0529846665294675,-0.27527435739870976,4.203534908029164,0.025355806480042785,0.8403082215899698,0.11707326150592774,6.656856701234343,3.894809173533018,880.6143373402995,1088.561878782596,[0.04509417],[1.50223325]
434,4,3752.781,5608.781,3.469391279257716,-0.9908307773272778,4.212608180488806,0.07657396420205147,3.4346289235264895,0.32454417070860353,10.981594912302674,5.8399080519029125,19308.237889654494,1179.2411401000563,[0.95615542],[1.46266289]
435,1,10803.204,3054.859,3.4604365465272604,-1.8224062753285992,4.161007517091832,0.535431371832406,6.307964297145521,2.2014714984641293,34.50667628420201,21.854011617091498,19293.408016224097,22663.906542624445,[1.],[1.]
436,2,10803.094,1055.25,4.054818943483504,-0.21883274923266324,4.169456212550329,0.48821877422256077,0.6513505802222229,2.015949570016844,4.966510784925103,22.39107735868805,685.3866417990006,20956.103261128388,[0.03702801],[1.34325537]
437,3,10132.125,1050.406,4.053493486866575,-0.2265541392450527,4.181059567793907,0.020372170410249316,0.7010648037252382,0.09634198067038714,6.511420973750013,3.579995090482152,733.8456302923857,819.6860027895762,[0.0381172],[1.31934389]
438,4,3752.781,5608.781,3.4385300122259888,-0.9486655224617363,4.190446157519695,0.06564385662156041,3.26400286623205,0.276098145070959,8.823087694577213,6.057609835142107,18328.215202166954,924.1122429064496,[0.95648104],[1.27188881]
439,1,10804.329,4914.532,3.3422778434987848,-0.6004805193877814,4.204662331813104,0.2671372172376378,1.8810254975486433,1.1229011965668174,5.315563609639574,5.105540429609701,9239.853077627266,11975.171132866868,[1.],[1.]
440,2,10804.531,4746.5,3.3368580984170784,-0.5857626315966495,4.20464235639161,0.2507574238607398,1.8198685103190826,1.054178039036011,6.308893796544939,5.228556832663778,8635.384312804792,11237.043780516608,[0.93528942],[1.04418511]
441,3,10802.313,4513.312,3.3372444928972826,-0.5953707956325985,4.2047489105124,0.2548881824234982,1.853625238877846,1.0715531892348786,5.4781623627321805,5.1972003470916945,8368.269725957356,11448.878070269877,[0.9024822],[1.02322623]
442,4,10806.078,4883.312,3.345260299634922,-0.5721341781091529,4.20520794029155,0.19416449334269387,1.7748956905381772,0.8166946865620212,5.443775261934918,5.721390932787355,8663.614975126859,8715.01196507748,[0.91854715],[1.01819134]
443,1,10804.329,4914.532,3.3205030122204913,-1.0011746350209887,4.195968318477677,0.4373840802311957,3.320297906269098,1.832278832833024,13.727613217552808,5.092278931716082,16371.095733031274,19676.047532612556,[1.],[1.]
444,2,10804.531,4746.5,3.2963331961890043,-1.0007810921100917,4.197726412588801,0.34942679775367885,3.294242818062192,1.4660300084227893,14.85433583273408,5.13148504084215,15692.94151300827,15719.830857513576,[0.94475677],[1.00715294]
445,3,10802.313,4513.312,3.290189683513589,-0.999738007468004,4.196735341693417,0.4136147821163922,3.2843371555250718,1.7335824043743349,14.119506710141698,5.231819164581638,14882.889699303323,18570.335610805556,[0.90279898],[1.02719701]
446,4,10806.078,4883.312,3.3048249589179277,-0.999941710532497,4.197818574839899,0.21332074998182587,3.2998860856398573,0.8954187319220829,14.298736119523255,5.674310437329823,16173.495367420304,9546.656444635031,[0.97507751],[1.01291809]
447,1,10804.329,4914.532,3.3866520851320563,-0.9460868598841977,4.2074462529280705,0.40532182824979096,3.2036220291364863,1.7023371512495684,9.518521172980055,4.775359470809154,15784.250161701579,18233.884801828794,[1.],[1.]
448,2,10804.531,4746.5,3.3724930039253525,-0.9331169601303766,4.209217970592573,0.3360390276148054,3.1431056786233493,1.412897473484162,10.22656490540808,4.7738253428126995,14959.779900657295,15190.05720522269,[0.94402753],[1.06917789]
449,3,10802.313,4513.312,3.3645360917668,-0.9517057744990742,4.207715020355374,0.3942386493471111,3.199696870308581,1.6562003325554302,10.816912373989851,4.925494483466795,14493.99049042838,17786.119942481997,[0.91832351],[1.09978351]
450,4,10806.078,4883.312,3.3850807989789575,-0.926969597085206,4.2101371527025035,0.1974650504200387,3.134344049193595,0.83136214584627,9.646386270040594,5.606948567683214,15348.94829126706,8899.84255413879,[0.96822303],[1.07911762]
451,1,10804.329,4914.532,3.399339201034876,-0.953709357286703,4.186990266900638,0.4113036655139309,3.2398092890101604,1.7208189266298062,8.589934248027676,4.966374651680905,15964.256514767896,18479.297534339,[1.],[1.]
452,2,10804.531,4746.5,3.3909861606031986,-0.9536560997964103,4.187916244030941,0.3361065702676686,3.230332610304195,1.4071518201408513,9.865398502998811,4.493623225629285,15379.472482580779,15152.973539572387,[0.96597957],[1.05201289]
453,3,10802.313,4513.312,3.386993361694654,-0.9767440428637851,4.1869053942526255,0.40491402977449487,3.3052110405799926,1.694134225050278,9.765228621221134,4.660669534243649,14976.14603530476,18153.957900996353,[0.94157863],[1.05165451]
454,4,10806.078,4883.312,3.4026607545158956,-0.9565798060844432,4.188590369697119,0.19803301838865214,3.2523527640123153,0.8296291035072626,8.7550214818654,5.717624412822178,15932.791939119446,8910.033913752399,[0.9970583],[1.02070559]
